Date,Close
6/8/2018 16:00:00,9.62
6/11/2018 16:00:00,10.05
6/12/2018 16:00:00,10.19
6/13/2018 16:00:00,10.15
6/14/2018 16:00:00,10.25
6/15/2018 16:00:00,9.92
6/18/2018 16:00:00,9.9
6/19/2018 16:00:00,9.57
6/20/2018 16:00:00,9.41
6/21/2018 16:00:00,9.17
6/22/2018 16:00:00,9.06
6/25/2018 16:00:00,8.96
6/26/2018 16:00:00,9
6/27/2018 16:00:00,8.83
6/28/2018 16:00:00,8.99
6/29/2018 16:00:00,9.04
7/2/2018 16:00:00,8.9
7/3/2018 13:00:00,8.98
7/5/2018 16:00:00,9.19
7/6/2018 16:00:00,9.44
7/9/2018 16:00:00,9.47
7/10/2018 16:00:00,9.49
7/11/2018 16:00:00,9.38
7/12/2018 16:00:00,9.37
7/13/2018 16:00:00,9.39
7/16/2018 16:00:00,9.39
7/17/2018 16:00:00,9.28
7/18/2018 16:00:00,9.42
7/19/2018 16:00:00,9.45
7/20/2018 16:00:00,9.54
7/23/2018 16:00:00,9.59
7/24/2018 16:00:00,9.63
7/25/2018 16:00:00,9.61
7/26/2018 16:00:00,9.52
7/27/2018 16:00:00,9.5
7/30/2018 16:00:00,9.65
7/31/2018 16:00:00,10.25
8/1/2018 16:00:00,10.41
8/2/2018 16:00:00,10.26
8/3/2018 16:00:00,10.24
8/6/2018 16:00:00,10.4
8/7/2018 16:00:00,10.47
8/8/2018 16:00:00,10.48
8/9/2018 16:00:00,11.34
8/10/2018 16:00:00,10.76
8/13/2018 16:00:00,10.82
8/14/2018 16:00:00,10.57
8/15/2018 16:00:00,10.84
8/16/2018 16:00:00,11.01
8/17/2018 16:00:00,11
8/20/2018 16:00:00,10.66
8/21/2018 16:00:00,10.35
8/22/2018 16:00:00,10.37
8/23/2018 16:00:00,10.35
8/24/2018 16:00:00,10.36
8/27/2018 16:00:00,10.33
8/28/2018 16:00:00,10.19
8/29/2018 16:00:00,10.27
8/30/2018 16:00:00,10.34
8/31/2018 16:00:00,10.27
9/4/2018 16:00:00,10.33
9/5/2018 16:00:00,10.51
9/6/2018 16:00:00,10.45
9/7/2018 16:00:00,10.45
9/10/2018 16:00:00,10.58
9/11/2018 16:00:00,10.35
9/12/2018 16:00:00,10.31
9/13/2018 16:00:00,10.64
9/14/2018 16:00:00,10.63
9/17/2018 16:00:00,10.55
9/18/2018 16:00:00,10.51
9/19/2018 16:00:00,10.94
9/20/2018 16:00:00,11.26
9/21/2018 16:00:00,11.24
9/24/2018 16:00:00,11.42
9/25/2018 16:00:00,11.17
9/26/2018 16:00:00,10.95
9/27/2018 16:00:00,10.9
9/28/2018 16:00:00,10.69
10/1/2018 16:00:00,10.82
10/2/2018 16:00:00,10.93
10/3/2018 16:00:00,10.99
10/4/2018 16:00:00,10.75
10/5/2018 16:00:00,10.92
10/8/2018 16:00:00,10.65
10/9/2018 16:00:00,10.79
10/10/2018 16:00:00,10.4
10/11/2018 16:00:00,9.84
10/12/2018 16:00:00,9.54
10/15/2018 16:00:00,9.56
10/16/2018 16:00:00,10
10/17/2018 16:00:00,10.09
10/18/2018 16:00:00,9.94
10/19/2018 16:00:00,10.04
10/22/2018 16:00:00,9.96
10/23/2018 16:00:00,9.89
10/24/2018 16:00:00,9.52
10/25/2018 16:00:00,9.86
10/26/2018 16:00:00,9.75
10/29/2018 16:00:00,9.79
10/30/2018 16:00:00,10.17
10/31/2018 16:00:00,9.9
11/1/2018 16:00:00,10.22
11/2/2018 16:00:00,10.27
11/5/2018 16:00:00,10.45
11/6/2018 16:00:00,10.41
11/7/2018 16:00:00,10.12
11/8/2018 16:00:00,10.06
11/9/2018 16:00:00,9.47
11/12/2018 16:00:00,9.19
11/13/2018 16:00:00,9.02
11/14/2018 16:00:00,9.05
11/15/2018 16:00:00,9.14
11/16/2018 16:00:00,9.22
11/19/2018 16:00:00,9.28
11/20/2018 16:00:00,9.1
11/21/2018 16:00:00,9.28
11/23/2018 13:00:00,9.42
11/26/2018 16:00:00,9.53
11/27/2018 16:00:00,9.32
11/28/2018 16:00:00,9.49
11/29/2018 16:00:00,9.48
11/30/2018 16:00:00,9.31
12/3/2018 16:00:00,9.33
12/4/2018 16:00:00,8.77
12/6/2018 16:00:00,8.86
12/7/2018 16:00:00,8.69
12/10/2018 16:00:00,8.56
12/11/2018 16:00:00,8.64
12/12/2018 16:00:00,8.78
12/13/2018 16:00:00,8.91
12/14/2018 16:00:00,8.99
12/17/2018 16:00:00,9.04
12/18/2018 16:00:00,8.44
12/19/2018 16:00:00,8.53
12/20/2018 16:00:00,8.33
12/21/2018 16:00:00,8
12/24/2018 13:00:00,8.07
12/26/2018 16:00:00,8.45
12/27/2018 16:00:00,8.78
12/28/2018 16:00:00,8.8
12/31/2018 16:00:00,8.92
1/2/2019 16:00:00,8.91
1/3/2019 16:00:00,8.96
1/4/2019 16:00:00,9.12
1/7/2019 16:00:00,9.24
1/8/2019 16:00:00,9.25
1/9/2019 16:00:00,9.34
1/10/2019 16:00:00,9.34
1/11/2019 16:00:00,9.37
1/14/2019 16:00:00,9.28
1/15/2019 16:00:00,9.23
1/16/2019 16:00:00,9.56
1/17/2019 16:00:00,9.5
1/18/2019 16:00:00,9.48
1/22/2019 16:00:00,9.37
1/23/2019 16:00:00,9.49
1/24/2019 16:00:00,9.31
1/25/2019 16:00:00,9.4
1/28/2019 16:00:00,9.41
1/29/2019 16:00:00,9.33
1/30/2019 16:00:00,9.45
1/31/2019 16:00:00,9.61
2/1/2019 16:00:00,9.6
2/4/2019 16:00:00,9.53
2/5/2019 16:00:00,9.78
2/6/2019 16:00:00,9.8
2/7/2019 16:00:00,9.69
2/8/2019 16:00:00,9.68
2/11/2019 16:00:00,9.88
2/12/2019 16:00:00,9.76
2/13/2019 16:00:00,9.86
2/14/2019 16:00:00,9.68
2/15/2019 16:00:00,9.82
2/19/2019 16:00:00,9.93
2/20/2019 16:00:00,9.99
2/21/2019 16:00:00,9.91
2/22/2019 16:00:00,9.97
2/25/2019 16:00:00,9.74
2/26/2019 16:00:00,9.86
2/27/2019 16:00:00,9.95
2/28/2019 16:00:00,9.93
3/1/2019 16:00:00,10.61
3/4/2019 16:00:00,10.71
3/5/2019 16:00:00,10.65
3/6/2019 16:00:00,10.68
3/7/2019 16:00:00,10.47
3/8/2019 16:00:00,10.27
3/11/2019 16:00:00,10.4
3/12/2019 16:00:00,10.29
3/13/2019 16:00:00,10.29
3/14/2019 16:00:00,10.28
3/15/2019 16:00:00,10.3
3/18/2019 16:00:00,10.28
3/19/2019 16:00:00,10.25
3/20/2019 16:00:00,10.29
3/21/2019 16:00:00,10.48
3/22/2019 16:00:00,10.32
3/25/2019 16:00:00,10.36
3/26/2019 16:00:00,10.32
3/27/2019 16:00:00,9.92
3/28/2019 16:00:00,9.88
3/29/2019 16:00:00,9.52
4/1/2019 16:00:00,9.51
4/2/2019 16:00:00,9.41
4/3/2019 16:00:00,9.38
4/4/2019 16:00:00,9.51
4/5/2019 16:00:00,9.49
4/8/2019 16:00:00,9.37
4/9/2019 16:00:00,9.21
4/10/2019 16:00:00,9.41
4/11/2019 16:00:00,9.44
4/12/2019 16:00:00,9.44
4/15/2019 16:00:00,9.3
4/16/2019 16:00:00,9.45
4/17/2019 16:00:00,9.48
4/18/2019 16:00:00,9.45
4/22/2019 16:00:00,9.39
