Date,Close
3/10/2021 16:00:00,0.07
3/11/2021 16:00:00,0.07
3/12/2021 16:00:00,0.08
3/15/2021 16:00:00,0.08
3/18/2021 16:00:00,0.07
3/19/2021 16:00:00,0.07
3/22/2021 16:00:00,0.07
3/23/2021 16:00:00,0.07
3/24/2021 16:00:00,0.07
3/25/2021 16:00:00,0.07
3/26/2021 16:00:00,0.07
3/29/2021 16:00:00,0.07
3/30/2021 16:00:00,0.08
3/31/2021 16:00:00,0.07
4/1/2021 16:00:00,0.09
4/5/2021 16:00:00,0.09
4/6/2021 16:00:00,0.08
4/7/2021 16:00:00,0.08
4/8/2021 16:00:00,0.08
4/9/2021 16:00:00,0.08
4/12/2021 16:00:00,0.08
4/13/2021 16:00:00,0.08
4/14/2021 16:00:00,0.08
4/15/2021 16:00:00,0.08
4/16/2021 16:00:00,0.09
4/19/2021 16:00:00,0.09
4/20/2021 16:00:00,0.08
4/21/2021 16:00:00,0.08
4/23/2021 16:00:00,0.08
4/27/2021 16:00:00,0.08
4/28/2021 16:00:00,0.08
4/29/2021 16:00:00,0.08
5/3/2021 16:00:00,0.07
5/4/2021 16:00:00,0.08
5/5/2021 16:00:00,0.07
5/6/2021 16:00:00,0.08
5/7/2021 16:00:00,0.08
5/10/2021 16:00:00,0.08
5/11/2021 16:00:00,0.08
5/12/2021 16:00:00,0.08
5/13/2021 16:00:00,0.07
5/14/2021 16:00:00,0.07
5/17/2021 16:00:00,0.08
5/20/2021 16:00:00,0.07
5/21/2021 16:00:00,0.07
5/25/2021 16:00:00,0.07
5/26/2021 16:00:00,0.06
5/27/2021 16:00:00,0.07
5/28/2021 16:00:00,0.07
5/31/2021 16:00:00,0.07
6/1/2021 16:00:00,0.07
6/2/2021 16:00:00,0.06
6/3/2021 16:00:00,0.07
6/4/2021 16:00:00,0.06
6/7/2021 16:00:00,0.07
6/8/2021 16:00:00,0.07
6/9/2021 16:00:00,0.07
6/10/2021 16:00:00,0.07
6/14/2021 16:00:00,0.07
6/15/2021 16:00:00,0.07
6/18/2021 16:00:00,0.05
6/25/2021 16:00:00,0.05
6/28/2021 16:00:00,0.05
6/29/2021 16:00:00,0.05
6/30/2021 16:00:00,0.05
7/2/2021 16:00:00,0.06
7/6/2021 16:00:00,0.06
7/8/2021 16:00:00,0.06
7/12/2021 16:00:00,0.05
7/13/2021 16:00:00,0.05
7/14/2021 16:00:00,0.05
7/16/2021 16:00:00,0.05
7/21/2021 16:00:00,0.05
7/22/2021 16:00:00,0.05
7/23/2021 16:00:00,0.05
7/26/2021 16:00:00,0.05
7/27/2021 16:00:00,0.05
7/30/2021 16:00:00,0.05
8/4/2021 16:00:00,0.05
8/5/2021 16:00:00,0.05
8/9/2021 16:00:00,0.05
8/10/2021 16:00:00,0.05
8/11/2021 16:00:00,0.06
8/12/2021 16:00:00,0.06
8/16/2021 16:00:00,0.05
8/17/2021 16:00:00,0.05
8/18/2021 16:00:00,0.05
8/19/2021 16:00:00,0.05
8/20/2021 16:00:00,0.05
8/23/2021 16:00:00,0.05
8/24/2021 16:00:00,0.05
8/25/2021 16:00:00,0.05
8/27/2021 16:00:00,0.05
8/30/2021 16:00:00,0.04
8/31/2021 16:00:00,0.05
